Draw,Update
0.0135876,0.000465559
0.0134699,0.000453418
0.0135946,0.000454352
0.0132551,0.000455286
0.0136161,0.000487506
0.0133709,0.00046229
0.0138944,0.000497312
0.0135479,0.000459488
0.0132509,0.000448748
0.013639,0.000466026
0.0135255,0.00046229
0.0133648,0.000452484
0.0130851,0.000450149
0.013249,0.000451083
0.0131062,0.000450616
0.0134382,0.000471629
0.0133817,0.000474898
0.0133849,0.000463691
0.013455,0.000524396
0.013207,0.000481902
0.0136217,0.000478634
0.0135881,0.000471162
0.0135428,0.00046836
0.0135129,0.000464625
0.0136137,0.000482369
0.0139612,0.000497312
0.0133929,0.000459488
0.0134821,0.000452951
0.0132929,0.000451083
0.0131076,0.000492642
0.0136137,0.000482369
0.0133803,0.000452017
0.0134643,0.000467893
0.0134624,0.000487039
0.0134232,0.000456686
0.0134517,0.00046229
0.0133873,0.00045762
0.0134737,0.000452951
0.0134344,0.000467893
0.013568,0.00046229
0.0136824,0.000521127
0.0132458,0.000492642
0.0138267,0.000498713
0.0132537,0.000500581
0.0135217,0.000791496
0.0135316,0.000536537
0.0137865,0.000517858
0.0138435,0.000536537
0.0138085,0.000522528
0.0139126,0.000510854
0.0137454,0.000518325
0.0134419,0.000779356
0.0140209,0.00053607
0.0140079,0.000551012
0.0139205,0.0005314
0.0141699,0.000540739
0.0142908,0.000529999
0.0140588,0.000538871
0.0136539,0.000784959
0.0133121,0.00182721
0.0133644,0.00059584
0.0135647,0.000587435
0.0133891,0.000631796
0.0137832,0.000589303
0.0133093,0.000586501
0.0133359,0.000880219
0.0138295,0.00200793
0.0143487,0.000681761
0.0140765,0.000671488
0.0139,0.000664483
0.0139504,0.000663083
0.0136824,0.000677558
0.0136348,0.00091384
0.0136446,0.000684096
0.0139457,0.000670087
0.0135498,0.000690633
0.0138197,0.000671955
0.0137776,0.000670087
0.0134933,0.000686431
0.0137216,0.00093532
0.0134634,0.000698572
0.0135138,0.0020663
0.0138215,0.000736862
0.0138108,0.000742466
0.0134919,0.00203734
0.0139602,0.000787294
0.0141428,0.00103852
0.0140564,0.00080177
0.0141577,0.000666351
0.0140251,0.000664017
0.0140382,0.000754607
0.0140055,0.000667285
0.0138897,0.000667285
0.0138701,0.000944659
0.0141881,0.000684563
0.014281,0.000685497
0.0142044,0.000685964
0.0141984,0.000684096
0.0142838,0.000680827
0.0141792,0.000679426
0.0141722,0.00780289
0.0140303,0.000688298
0.0140181,0.00199065
0.0145248,0.0007434
0.0144771,0.000750871
0.014416,0.0007434
0.0143768,0.000994157
0.0144664,0.000779356
0.0144837,0.000771884
0.0142446,0.00215875
0.0145799,0.000810175
0.01421,0.00210038
0.0146527,0.00086154
0.0147004,0.00240998
0.0145939,0.000860606
0.0148545,0.00277794
0.0157622,0.000894695
0.0157323,0.00218023
0.015787,0.00094606
0.0157529,0.00119168
0.0157132,0.000893761
0.0157071,0.000894228
0.0157239,0.000895162
0.0157557,0.000897029
0.0156581,0.000896095
0.0155792,0.00113378
0.0155343,0.000908236
0.0154713,0.000911038
0.0153368,0.00425307
0.0185799,0.000961937
0.0185229,0.000961003
0.0183029,0.00129301
0.0181568,0.000988553
0.0183487,0.000912906
0.0180027,0.000905902
0.0179247,0.000840527
0.0179719,0.000839126
0.0179439,0.0011702
0.0179088,0.00085547
0.0178874,0.000875082
0.0183697,0.00354983
0.0181297,0.000963805
0.0182913,0.000965205
0.0180429,0.00126546
0.0179793,0.000981082
0.0179196,0.000989954
0.0178673,0.00102638
0.0177575,0.0012169
0.017864,0.000982016
0.0176189,0.00129208
0.0173447,0.000925514
0.0171785,0.00092458
0.0170188,0.00360633
0.0182763,0.00103105
0.0179761,0.00102871
0.0178206,0.00135231
0.0175339,0.000975479
0.0173354,0.000914774
0.0170342,0.000910571
0.0168871,0.000851734
0.016769,0.000842862
0.0166961,0.00109736
0.0166504,0.0021849
0.0184542,0.00220358
0.0184939,0.000828386
0.0183973,0.000826052
0.0183921,0.000827919
0.0183459,0.00118514
0.0182637,0.000845197
0.0182287,0.0043628
0.0155843,0.000897963
0.0154923,0.000894695
0.0154204,0.0021256
0.0160074,0.0011646
0.0159112,0.000893294
0.0159126,0.00218397
0.0163879,0.000947928
0.0162964,0.000947928
0.0164146,0.000951664
0.0160966,0.00119682
0.0159537,0.00225308
0.0163935,0.00101424
0.0162287,0.00101937
0.0162516,0.00102031
0.0160587,0.00102358
0.0161942,0.00128881
0.0159392,0.000908236
0.0161844,0.00221852
0.0164855,0.000955399
0.0163982,0.000951664
0.0166027,0.000985752
0.016549,0.00123838
0.016401,0.0023969
0.016903,0.00131963
0.0168143,0.00106887
0.016684,0.00106794
0.016571,0.00106934
0.0164837,0.00133177
0.0169903,0.00110483
0.0166466,0.000960069
0.01626,0.000954932
0.0161321,0.000957734
0.0160606,0.00100163
0.0159448,0.00121316
0.0158612,0.000974545
0.0158164,0.0022797
0.0163128,0.00103011
0.0161391,0.00102031
0.015985,0.00102124
0.0158589,0.00121223
0.015702,0.00220312
0.0162628,0.000953531
0.0161512,0.000951664
0.0160298,0.000952131
0.015921,0.0009568
0.0157613,0.00121129
0.0155946,0.000971276
0.0154508,0.00401632
0.0164547,0.000949796
0.016274,0.0093999
0.0214956,0.00142983
0.019801,0.00168339
0.0196968,0.00267755
0.0200947,0.0014289
0.0200256,0.0014289
0.0204762,0.00146112
0.0198911,0.0017044
0.0198187,0.00139341
0.0196501,0.0013822
0.0195357,0.0013808
0.0197533,0.00269996
0.0198719,0.00145458
0.0196669,0.00162735
0.0196277,0.00138454
0.0196908,0.00270603
0.0199639,0.0014387
0.019722,0.00143123
0.0197043,0.00137193
0.0198631,0.00137426
0.0195465,0.00137333
0.0197739,0.00137753
0.0196296,0.00367544
0.0201759,0.00141022
0.0201218,0.00141582
0.0200144,0.00140742
0.0198911,0.00269763
0.0198598,0.00145785
0.0200008,0.00151155
0.019942,0.00139014
0.0195876,0.00138734
0.0194811,0.00138967
0.0193531,0.00141115
0.0192854,0.00133177
0.019199,0.00131916
0.0191229,0.0013215
0.019037,0.00133317
0.0189469,0.0013215
0.0188227,0.0013243
0.0187111,0.00125098
0.0186588,0.00125332
0.0185729,0.00124912
0.0185103,0.00125052
0.0184024,0.00124632
0.0182843,0.00118748
0.0181736,0.00118561
0.0183651,0.0012225
0.0182805,0.00126266
0.0185229,0.00122624
0.0183417,0.00124538
0.0179168,0.00124211
0.0176721,0.0012267
0.0174811,0.00122997
0.0180475,0.00117721
0.0174302,0.00115993
0.0171687,0.00116646
0.0170464,0.00116366
0.017073,0.00116506
0.0171215,0.00109549
0.0168703,0.00108942
0.016754,0.00109035
0.0164697,0.00108942
0.0163081,0.00109269
0.0161526,0.00109689
0.0159901,0.00110996
0.01578,0.00109035
0.0156263,0.00102451
0.0155241,0.00103338
0.015362,0.00102404
0.015229,0.00102358
0.0150968,0.00103852
0.0149661,0.000952131
0.0149142,0.000954932
0.0148185,0.000954465
0.0149684,0.000966606
0.0147036,0.000954465
0.0146457,0.000965205
0.0146028,0.000959602
0.0144982,0.000955399
0.014394,0.000953531
0.0143137,0.000960069
0.0142264,0.000955866
0.0141386,0.000970342
0.0142227,0.000965205
0.0140102,0.000953998
0.0139061,0.000953064
0.0138187,0.000958668
0.0137795,0.000954465
0.0137225,0.0009568
0.0135619,0.000548678
0.0138304,0.000801303
0.0140704,0.000587902
0.0135021,0.000570625
0.0135147,0.000571092
0.0134694,0.000571559
0.0134769,0.00189492
0.0139714,0.000618721
0.01397,0.00108475
0.0142708,0.000593506
0.0142479,0.000747135
0.0142479,0.000596774
0.0144291,0.000595373
0.0142142,0.000598642
0.0141993,0.000594907
0.014169,0.000851734
0.0142287,0.000620122
0.0141666,0.000615453
0.0141755,0.000613118
0.0141886,0.000614052
0.0141662,0.00191127
0.014677,0.000664483
0.0146639,0.000940924
0.0148629,0.0006911
0.0146602,0.00068503
0.0146214,0.000684096
0.0146,0.000682695
0.014593,0.000693902
0.014621,0.00198691
0.0146835,0.000988086
0.0146635,0.000754607
0.0146266,0.000754607
0.0149371,0.000805505
0.0149875,0.000798968
0.0149404,0.0049479
0.0150006,0.00211533
0.0154732,0.00113565
0.0157501,0.000912439
0.0158607,0.000917576
0.0160788,0.000917109
0.0157291,0.000911972
0.0157113,0.000914307
0.0157622,0.00117954
0.0157463,0.000934853
0.0156861,0.000934853
0.0156796,0.000933919
0.0156964,0.000934853
0.0156898,0.00225355
0.016641,0.00837165
0.0164613,0.00227176
0.0170422,0.00103665
0.0166107,0.00103385
0.016536,0.00102731
0.0164435,0.00231892
0.0169492,0.00132803
0.0168946,0.00110016
0.0168381,0.00109782
0.0167979,0.00103151
0.0168367,0.00102918
0.01684,0.00104272
0.0167596,0.0012804
0.0171701,0.00105066
0.0166649,0.00130795
0.0166149,0.00105019
0.016528,0.00105953
0.0169623,0.00234834
0.0173751,0.00136772
0.0172215,0.00112491
0.0170818,0.00112491
0.0169917,0.00104926
0.0169637,0.00233713
0.016981,0.00110016
0.0169483,0.00134905
0.0167568,0.00112024
0.0165957,0.0011193
0.0164524,0.00112397
0.0162955,0.00130048
0.0161988,0.00236515
0.0170786,0.00138033
0.0169464,0.00113985
0.0168731,0.00114078
0.0167559,0.00107914
0.0166835,0.00101097
0.0166686,0.00361193
0.0188834,0.00140555
0.0187708,0.00112631
0.0193289,0.00112397
0.0185887,0.00112771
0.0184897,0.00112444
0.0183361,0.00112257
0.0182226,0.0113392
0.0221881,0.00172775
0.0207937,0.00163996
0.0206826,0.0016423
0.0206723,0.00157972
0.0204963,0.00310575
0.0208708,0.00163996
0.0208376,0.00157412
0.0207895,0.00157085
0.0208871,0.00162969
0.0209599,0.00187951
0.0208553,0.0015998
0.0206027,0.00160821
0.0205635,0.00160634
0.021016,0.00161801
0.0207638,0.00188185
0.0201941,0.00163996
0.0207171,0.00161661
0.020295,0.0029297
0.0208255,0.00165911
0.0206471,0.0019617
0.0205509,0.00169179
0.0204145,0.00163529
0.0205,0.00163109
0.0204832,0.00163202
0.0201699,0.00189912
0.0203113,0.00168806
0.0198378,0.00157319
0.0201386,0.00158299
0.0201082,0.00161288
0.0203748,0.00325891
0.0206023,0.001809
0.0203015,0.00473217
0.0197529,0.00154377
0.0202875,0.00298481
0.0205397,0.00183095
0.0199891,0.00161335
0.0201432,0.00161335
0.0199644,0.00161755
0.0197954,0.00161008
0.0206265,0.00162502
0.0203062,0.00187111
0.0196268,0.00415874
0.0203179,0.00172542
0.0204131,0.00165911
0.0203562,0.00293391
0.0206223,0.00195703
0.0204659,0.00172355
0.0204187,0.00177351
0.0204542,0.00173102
0.0204262,0.00173009
0.0201498,0.00197477
0.0200363,0.0017595
0.0202604,0.00304084
0.0203403,0.00185663
0.0208073,0.00194862
0.0203473,0.00333129
0.0215376,0.0018132
0.0212415,0.00318466
0.0207199,0.00205649
0.0202941,0.00179453
0.020132,0.00202567
0.019949,0.00181087
0.0197608,0.00182675
0.0202011,0.00353348
0.0211472,0.00185243
0.020648,0.00212934
0.0203403,0.00187905
0.0201143,0.00317859
0.019822,0.00185149
0.019546,0.00210926
0.0193793,0.0020705
0.019206,0.00183188
0.0190734,0.00198785
0.0184767,0.00170767
0.0183104,0.00170627
0.0180695,0.0017044
0.0178337,0.00479708
0.0194227,0.00187905
0.0186378,0.00126499
0.0184813,0.00126686
0.0183188,0.0012692
0.0181671,0.00112864
0.0180933,0.00145738
0.018012,0.00115572
0.0179298,0.00241885
0.0179172,0.00113238
0.0178846,0.00113705
0.0178103,0.00113051
0.0176922,0.0073789
0.0180503,0.00145131
0.0178252,0.00144384
0.0179957,0.00275833
0.0184608,0.0015391
0.0187662,0.00148073
0.0182385,0.00171234
0.0187522,0.00869525
0.0207946,0.00173009
0.0205411,0.0137109
0.0252634,0.00357458
0.025672,0.00258369
0.0255819,0.00233246
0.0253793,0.00233993
0.0252452,0.00257715
0.0255483,0.00226382
0.025474,0.00254913
0.0255866,0.00258415
0.025856,0.00222273
0.0257057,0.00222179
0.0256758,0.00221479
0.0255642,0.00251925
0.0255161,0.00223627
0.025807,0.00224047
0.0253741,0.00274993
0.0256277,0.00216716
0.0255866,0.00380245
0.0257038,0.00224094
0.025545,0.00223393
0.0253783,0.00223067
0.025249,0.00223534
0.0249627,0.00246928
0.0248394,0.00219051
0.0246331,0.00218817
0.0244874,0.0021228
0.0242114,0.0021186
0.0240064,0.00206209
0.023736,0.00231425
0.0235072,0.00432311
0.0231715,0.00198038
0.0224953,0.00198271
0.0223235,0.00198551
0.0220377,0.00191313
0.0220316,0.00352321
0.0222198,0.00330561
0.0223688,0.00204342
0.0221456,0.0020252
0.0219849,0.00226195
0.021539,0.0112131
0.0229235,0.00206349
0.022549,0.00204762
0.0224323,0.00204575
0.0220923,0.00204248
0.0218341,0.00235254
0.0215796,0.00206816
0.0211267,0.00368104
0.0217318,0.00348585
0.021921,0.0021849
0.021504,0.00247909
0.0211551,0.00247769
0.0211864,0.00211486
0.0209506,0.00211066
0.020705,0.00210879
0.0204225,0.00374642
0.0199789,0.00211906
0.0197164,0.0021256
0.0194297,0.00346251
0.019306,0.0021751
0.0189492,0.00280409
0.017023,0.00191033
0.0168068,0.00189539
0.0165808,0.00190753
0.0164052,0.00189352
0.0160872,0.00189726
0.015787,0.00190193
0.0154302,0.00189305
0.0152313,0.00185103
0.0149128,0.00155871
0.0149679,0.00159327
0.0147536,0.00160868
0.0144038,0.000922245
0.0142894,0.000917576
0.0140947,0.000917576
0.0141045,0.00110576
0.0138645,0.000804104
0.0138211,0.000803637
0.0137552,0.000803637
0.0137207,0.000803637
0.0136964,0.00512395
0.0163441,0.000851267
0.0162521,0.00110296
0.0161937,0.000805505
0.0160826,0.000798968
0.0159789,0.00080177
0.0159149,0.000801303
0.0158127,0.000800369
0.0157104,0.00112257
0.0156161,0.000825585
0.0155367,0.000833056
0.0154055,0.000821849
0.0153242,0.000753206
0.0152635,0.000761611
0.0151869,0.00100303
0.0153009,0.000709779
0.0150875,0.000707911
0.0150249,0.000706977
0.0149609,0.000709312
0.014847,0.000706043
0.0147204,0.000708378
0.0146326,0.00237122
0.0150464,0.000777955
0.014939,0.000712113
0.0148941,0.00208171
0.0157323,0.000757875
0.0156431,0.000757408
0.01561,0.00102591
0.0156016,0.000709312
0.0156235,0.000709312
0.015603,0.000706977
0.0156142,0.00208451
0.0156922,0.000834924
0.0156954,0.00107494
0.0156968,0.000777021
0.0156866,0.00077562
0.0156782,0.00215035
0.0165701,0.000825585
0.0170562,0.000832122
0.0166154,0.00115759
0.016564,0.000851734
0.0164757,0.00114312
0.016147,0.00215969
0.0161755,0.00085547
0.016126,0.000854536
0.0161993,0.00118187
0.0160573,0.000873681
0.0159854,0.000873681
0.015985,0.000874148
0.0159303,0.000805505
0.015977,0.000805038
0.0159294,0.00113985
0.0159182,0.00226289
0.0189315,0.000875082
0.0184711,0.000882087
0.0184739,0.00232779
0.0184687,0.000922712
0.0184883,0.00129861
0.0185313,0.000946527
0.0185411,0.00236515
0.0185313,0.000989487
0.01845,0.000991822
0.0183436,0.000988086
0.0186774,0.0013822
0.0181755,0.00101003
0.0184697,0.0024506
0.0183739,0.00110389
0.0181895,0.00103105
0.0180723,0.00103291
0.0179415,0.00137893
0.0179434,0.000984351
0.0178925,0.00460796
0.0152691,0.00102965
0.0151626,0.00103058
0.0150669,0.00103011
0.0149432,0.00128787
0.0148741,0.00105066
0.0147914,0.000984351
0.0147428,0.000985752
0.0146737,0.00098295
0.0145715,0.000996025
0.0144996,0.000982483
0.0144417,0.00116366
0.0143833,0.00220872
0.0145635,0.000992756
0.0146298,0.000983417
0.0144379,0.000983417
0.0146593,0.00227923
0.0150104,0.00103432
0.0148269,0.00122343
0.0146569,0.000984818
0.0146046,0.00098295
0.0145747,0.000985752
0.0144799,0.000984351
0.014395,0.000983884
0.014309,0.000985285
0.0142283,0.0024945
0.014699,0.00234647
0.0150529,0.00110016
0.0148885,0.00110062
0.0147891,0.00103712
0.0147088,0.00103105
0.0145967,0.00230304
0.0150039,0.00124818
0.0149273,0.00103198
0.0148937,0.00123698
0.0144912,0.000990421
0.0144272,0.000991822
0.0143464,0.000921311
0.0142787,0.000924113
0.0145682,0.00116973
0.0141834,0.000942791
0.0141395,0.000942324
0.0140494,0.00222506
0.0144743,0.000994624
0.0143277,0.000995091
0.0142623,0.000923179
0.0142044,0.0011674
0.0141517,0.000949329
0.0141414,0.000943258
0.0140588,0.000945126
0.0140135,0.000941857
0.0139439,0.000941857
0.0139103,0.000883021
0.0139196,0.00111557
0.0139014,0.00217463
0.0143931,0.000941391
0.0143469,0.000957734
0.014401,0.000948395
0.0143132,0.000943725
0.0141946,0.000944659
0.0141054,0.00118374
0.0140093,0.00407702
0.0166168,0.00100817
0.0165154,0.00100957
0.0163865,0.00100957
0.016508,0.000958201
0.0165094,0.00126499
0.016331,0.000962404
0.0162661,0.000896562
0.0163216,0.00359979
0.0175703,0.00103665
0.0174867,0.00103245
0.0173653,0.00135979
0.0173167,0.00106047
0.017002,0.00105159
0.0168988,0.00241231
0.0168484,0.00103291
0.0167125,0.000963338
0.0166789,0.00128087
0.0166588,0.000986219
0.0165481,0.000992756
0.0164757,0.00129955
0.0164398,0.000937188
0.0163543,0.00120335
0.0160489,0.00120335
0.0159672,0.00230258
0.0160466,0.000970342
0.0159457,0.000964738
0.0159023,0.00233013
0.015985,0.00101284
0.0161213,0.00132523
0.0161269,0.000971743
0.0162077,0.000966139
0.0158435,0.000967073
0.0157501,0.000967073
0.0157211,0.00096754
0.015702,0.00390425
0.0161475,0.00108428
0.0160849,0.00370626
0.0162077,0.00113238
0.0160447,0.00965486
0.0225182,0.00167825
0.020648,0.00187858
0.0205546,0.00162829
0.0204804,0.00162315
0.0204342,0.00162222
0.0203244,0.00162969
0.0201302,0.00922292
0.0195194,0.00286153
0.0201124,0.00165631
0.0199747,0.00163389
0.0199298,0.0034074
0.0214409,0.00197571
0.0208694,0.00155171
0.0207685,0.00154797
0.0207073,0.00155171
0.0206083,0.00155778
0.020726,0.00187111
0.0206709,0.00150781
0.0205107,0.00295352
0.0205187,0.0015475
0.0205271,0.00154937
0.0203515,0.00185663
0.0201815,0.00157132
0.0200246,0.00157412
0.0199252,0.00422785
0.0197715,0.00155031
0.0197015,0.00181601
0.0195138,0.00157039
0.0193695,0.00151342
0.0191794,0.00150454
0.0190398,0.00150221
0.018867,0.00152135
0.0186732,0.00177164
0.0186919,0.00157365
0.0186695,0.00154984
0.0184524,0.00140135
0.0181717,0.00139574
0.0181143,0.00263412
0.0186709,0.00164837
0.0185252,0.00139434
0.0184089,0.00139808
0.0182791,0.00139341
0.0181974,0.00139154
0.0183907,0.00144431
0.0181867,0.00143824
0.0179868,0.00144524
0.0178355,0.00145365
0.0177641,0.00144244
0.0175395,0.00137566
0.0176782,0.00269436
0.017921,0.00142002
0.0177795,0.00137006
0.0176992,0.00135698
0.017807,0.00267194
0.0180349,0.00162595
0.017681,0.00134765
0.0175553,0.00135185
0.0174129,0.00134531
0.0173233,0.00134624
0.0171878,0.00134811
0.017016,0.00431377
0.0177099,0.00132757
0.0175315,0.0013229
0.0173826,0.0013285
0.0172135,0.00263319
0.0172098,0.0013836
0.0172014,0.00136772
0.0168521,0.00130188
0.0167587,0.00129815
0.0166294,0.00131636
0.0165486,0.00131636
0.0164916,0.0026047
0.0164851,0.00134811
0.016395,0.00134671
0.01626,0.00134484
0.0160933,0.00134811
0.0162175,0.00136446
0.0158598,0.00134578
0.0156796,0.00134951
0.0155292,0.00135231
0.0153709,0.00134438
0.0152686,0.00134344
0.0151444,0.00128274
0.0150282,0.00130562
0.0149021,0.000871814
0.0148927,0.000868545
0.0148881,0.000871347
0.014846,0.000875549
0.0148129,0.000871347
0.0147181,0.000880686
0.0147485,0.000871814
0.0146065,0.000875549
0.014514,0.000872281
0.014472,0.00087088
0.0143319,0.000868545
0.014232,0.000958201
0.0141783,0.00115246
0.0141942,0.000808774
0.0140919,0.000815778
0.0139439,0.000802703
0.0144417,0.000804571
0.0137655,0.000800369
0.013723,0.000740131
0.0139061,0.000745267
0.013652,0.000744801
0.0136077,0.000735461
0.0133541,0.00073266
0.0132584,0.000736395
0.0131809,0.000736395
0.0131164,0.000735461
0.0134802,0.000672422
0.0131804,0.000666818
0.0129483,0.000666818
0.0128377,0.000762078
0.0128297,0.000671955
0.0127204,0.000668219
0.0126144,0.000602378
0.012578,0.000598642
0.0128395,0.000641602
0.0127769,0.000644404
0.0127289,0.000646739
0.0126887,0.000645338
0.0127349,0.000644871
0.0125925,0.000643003
0.0125341,0.000641602
0.012493,0.000577629
0.0124846,0.000572959
0.0124599,0.000575294
0.0126023,0.000811576
0.0124244,0.000576228
0.0124221,0.000574827
0.0124249,0.000576228
0.0127849,0.000577162
0.0124347,0.000576695
0.0124038,0.000577162
0.012402,0.000574827
0.012409,0.000577162
0.0123982,0.000573893
0.0123903,0.00078169
0.0122283,0.000541673
0.0121134,0.000524396
0.0121241,0.000523929
0.0121302,0.000523462
0.0121452,0.000522995
0.0122297,0.000522995
0.0121676,0.000523929
0.0122745,0.00080784
0.0122614,0.000547744
0.012182,0.000550078
0.0121685,0.000549144
0.0121536,0.000547277
0.0121265,0.000547277
0.0121003,0.000549144
0.012105,0.000559418
0.0121022,0.000796633
0.0121241,0.000569224
0.0124954,0.000572959
0.0121162,0.000570625
0.0121582,0.000569691
0.0120994,0.000570625
0.0121148,0.000570158
0.0123259,0.000572492
0.0121181,0.000826985
0.0122857,0.000593506
0.0121255,0.000594907
0.0121335,0.000646739
0.0120933,0.000598642
0.012091,0.00190426
0.0125785,0.000641135
0.0125771,0.000635999
0.0125617,0.000887223
0.012607,0.00330701
0.0135395,0.000773752
0.0135367,0.000775153
0.0135432,0.000776554
0.0135493,0.000775153
0.0136987,0.000783091
0.01361,0.00102871
0.0135614,0.000800369
0.0136198,0.000801303
0.0135969,0.00080317
0.013652,0.000800836
0.0135848,0.0007971
0.0136291,0.000806439
0.0135797,0.00104973
0.0135526,0.000822316
0.0135535,0.000819981
0.013547,0.0022811
0.0156684,0.000867144
0.0156586,0.00086621
0.0156441,0.000868078
0.015653,0.00117113
0.0156917,0.000891893
0.0159826,0.000941857
0.015963,0.000946994
0.0159532,0.0056829
0.014606,0.000978747
0.014656,0.00124445
0.0146275,0.0010063
0.0145836,0.00100536
0.0146812,0.0023306
0.0150805,0.00105019
0.015066,0.00104599
0.0150646,0.00104926
0.0150599,0.00129021
0.015058,0.00107541
0.0150543,0.00107121
0.0150529,0.00107167
0.0150394,0.00107074
0.0150375,0.00107074
0.0150744,0.00107214
0.0149502,0.00131589
0.0149138,0.00240017
0.015342,0.00114125
0.0151944,0.00113845
0.0150408,0.00115106
0.0149142,0.00114218
0.0149329,0.00114452
0.0146663,0.0013878
0.014507,0.00243753
0.0148082,0.00114032
0.0147186,0.00114172
0.0146513,0.00114358
0.0145122,0.00114312
0.0144874,0.00100723
0.0144944,0.00125425
0.0144641,0.00358065
0.0154596,0.002445
0.0159233,0.00249917
0.0163669,0.0014289
0.016154,0.00118234
0.0161293,0.0014359
0.0160559,0.00740971
0.0200779,0.00149941
0.020019,0.00151622
0.0199793,0.00149474
0.0198509,0.00179966
0.0197318,0.00145318
0.0196585,0.00385569
0.018451,0.00149847
0.0183426,0.00150501
0.0182455,0.00150688
0.0181423,0.00174316
0.018033,0.00146579
0.0179649,0.00145224
0.0179042,0.00146065
0.0178897,0.00145224
0.0178042,0.00145365
0.0177641,0.00139014
0.0177954,0.00139294
0.0177094,0.0013892
0.0177015,0.00268268
0.0181003,0.0014331
0.0180615,0.00143217
0.0179985,0.0014345
0.017907,0.00143217
0.0178673,0.00143403
0.017674,0.00143217
0.0175731,0.00391359
0.0188843,0.00147372
0.0188194,0.00147326
0.0188726,0.00148213
0.0187881,0.00339993
0.0194391,0.00153443
0.0191678,0.00145318
0.0189698,0.00145505
0.0187582,0.00145831
0.0184309,0.00145131
0.0185397,0.00150361
0.0182128,0.00136305
0.0180503,0.00130142
0.0179537,0.0012267
0.0178958,0.00122624
0.0177879,0.00122483
0.0177216,0.0012253
0.0176016,0.00144477
0.0174834,0.00118047
0.0173849,0.00117954
0.017291,0.00117861
0.0172826,0.00118141
0.017115,0.00119635
0.0169931,0.00146298
0.0169086,0.00113891
0.0168334,0.00113705
0.0169338,0.00113798
0.0168077,0.00113985
0.0167181,0.00114312
0.0166284,0.00115432
0.0165799,0.00244967
0.0165607,0.00119075
0.0164701,0.00118094
0.0163851,0.00118234
0.0162614,0.00117954
0.0161811,0.00118608
0.0159892,0.00118888
0.015779,0.00118421
0.0156324,0.00111463
0.0154648,0.00111603
0.0153756,0.0013892
0.0151566,0.00113891
0.0149605,0.00113798
0.0150987,0.00115059
0.0146238,0.00114545
0.0144898,0.00137286
0.014218,0.0009568
0.0141209,0.0012281
0.0140574,0.000980148
0.0139896,0.0022811
0.0140489,0.00102824
0.0143291,0.000957734
0.0140013,0.000958201
0.0139079,0.000959135
0.0138682,0.00122343
0.0138108,0.00098762
0.0137902,0.000981082
0.0137622,0.000985752
0.013716,0.0047247
0.0136637,0.00102638
0.0136091,0.00103805
0.0136441,0.0012678
0.0135344,0.00104552
0.013504,0.00104506
0.0134694,0.00104506
0.0135451,0.00105206
0.0133522,0.00205275
0.0138173,0.00210132
0.0143319,0.00110249
0.014359,0.000891426
0.014316,0.000888157
0.0144309,0.000893761
0.0142764,0.000890025
0.0142292,0.000889091
0.0142026,0.000885355
0.014169,0.00238803
0.0147078,0.000957734
0.0145897,0.000956333
0.0145238,0.000955399
0.0146593,0.000954932
0.0144108,0.000954932
0.014359,0.000958668
0.0143268,0.00120149
0.014309,0.000914774
0.0142908,0.000911972
0.0146163,0.00223253
0.0150921,0.00101797
0.0150861,0.0010105
0.0151696,0.00101517
0.0151216,0.00125239
0.0150935,0.00103338
0.01508,0.00103245
0.0150478,0.00232826
0.0154923,0.00108054
0.0154797,0.00107774
0.0153639,0.00234741
0.0159513,0.00826892
0.0164659,0.00113238
0.0163702,0.00113378
0.0163455,0.00114405
0.0162866,0.00113845
0.0161475,0.0010684
0.016345,0.0013299
0.0160685,0.00109082
0.016125,0.00109222
0.0159149,0.00108895
0.0158495,0.00108848
0.0159635,0.00110716
0.0156922,0.00394954
0.0167979,0.00126079
0.0168316,0.00114779
0.0168773,0.00114545
0.0161671,0.00113985
0.0160321,0.00113565
0.0159672,0.00141302
0.0168997,0.0011646
0.0156445,0.00109409
0.015497,0.00102404
0.0156478,0.00234694
0.0163978,0.00106747
0.0162805,0.00133971
0.0163328,0.00109175
0.016182,0.00238663
0.0162292,0.00113144
0.0161545,0.0010656
0.0160928,0.00453931
0.0162465,0.00135979
0.0161605,0.00113004
0.016302,0.00113471
0.016041,0.00113424
0.0159817,0.00241698
0.0164178,0.00124071
0.018797,0.00154377
0.017751,0.00115292
0.016076,0.00115479
0.0160573,0.00113191
0.0158346,0.00240811
0.0162194,0.0011758
0.0161213,0.0014303
0.016012,0.00120289
0.0159308,0.00113098
0.0158808,0.00113144
0.0158127,0.00241231
0.0164052,0.00111323
0.016317,0.00136212
0.0168012,0.00114685
0.0163151,0.00113565
0.0161451,0.00138267
0.0160615,0.00116273
0.0159359,0.0025963
0.0174769,0.001484
0.0170249,0.00122857
0.0169969,0.00123184
0.0169245,0.00254119
0.0170113,0.0014826
0.016762,0.00136539
0.0164557,0.00137239
0.0163749,0.00112677
0.0162992,0.00111136
0.0162521,0.00111463
0.0164944,0.00146999
0.020033,0.0026033
0.0213881,0.00158299
0.0211505,0.00118561
0.0209259,0.00264906
0.020924,0.00115572
0.0207904,0.00116366
0.0205957,0.00156431
0.0204229,0.0011151
0.0202721,0.00111417
0.0201278,0.00104319
0.0202194,0.00141442
0.0197431,0.00485264
0.0151398,0.00107681
